customer_id,age,gender,location,signup_date,device_type,acquisition_channel
C004383,49,Female,Kanpur,2025-04-18,Web,Referral
C004384,36,Female,Bangalore,2025-04-05,Android,Organic
C004385,37,Female,Visakhapatnam,2024-11-09,iOS,Organic
C004386,37,Male,Jaipur,2025-09-25,Web,Organic
C004387,38,Female,Ahmedabad,2024-07-12,iOS,Partner
C004388,18,Female,Kolkata,2025-02-27,Web,Organic
C004389,52,Other,Thane,2024-10-04,iOS,Organic
C004390,23,Female,Lucknow,2024-12-05,Web,Organic
C004391,31,Other,Kolkata,2024-07-19,Android,Referral
C004392,47,Female,Thane,2025-11-21,iOS,Ads
C004393,51,Male,Indore,2025-02-11,iOS,Ads
C004394,40,Female,Vadodara,2025-06-19,Android,Ads
C004395,26,Male,Nagpur,2025-09-07,Android,Ads
C004396,33,Male,Indore,2025-05-19,iOS,Organic
C004397,33,Male,Bangalore,2025-11-26,Android,Ads
C004398,34,Female,Hyderabad,2025-07-19,Android,Partner
C004399,19,Female,Indore,2025-10-21,Android,Referral
C004400,44,Female,Indore,2024-08-05,Web,Partner
C004401,33,Male,Ahmedabad,2025-06-07,Android,Referral
C004402,24,Male,Lucknow,2024-09-24,iOS,Ads
C004403,27,Male,Jaipur,2024-11-30,Android,Referral
C004404,34,Female,Indore,2024-08-30,Android,Referral
C004405,18,Male,Ahmedabad,2025-04-02,Android,Organic
C004406,40,Male,Surat,2025-08-09,iOS,Organic
C004407,34,Male,Lucknow,2024-09-15,iOS,Ads
C004408,47,Female,Patna,2025-10-28,iOS,Organic
C004409,32,Female,Hyderabad,2025-01-05,iOS,Organic
C004410,21,Female,Hyderabad,2025-01-16,Android,Partner
C004411,20,Male,Kanpur,2025-03-17,iOS,Referral
C004412,28,Male,Patna,2025-07-29,Android,Ads
C004413,29,Male,Ahmedabad,2024-07-16,Android,Ads
C004414,26,Male,Bangalore,2024-11-05,Web,Organic
C004415,33,Male,Patna,2025-03-15,Web,Ads
C004416,26,Male,Pune,2025-08-02,Android,Ads
C004417,34,Male,Mumbai,2025-09-30,Web,Referral
C004418,26,Male,Nagpur,2025-03-14,iOS,Partner
C004419,38,Male,Bangalore,2024-08-07,Android,Organic
C004420,28,Female,Bangalore,2025-01-23,Android,Organic
C004421,44,Other,Thane,2025-10-18,Web,Ads
C004422,38,Female,Vadodara,2024-10-08,iOS,Ads
C004423,33,Male,Hyderabad,2025-02-02,Android,Organic
C004424,29,Male,Nagpur,2025-10-31,iOS,Partner
C004425,18,Female,Nagpur,2025-08-06,iOS,Partner
C004426,46,Male,Thane,2025-05-19,Android,Partner
C004427,25,Female,Vadodara,2025-05-30,iOS,Partner
C004428,32,Female,Bhopal,2024-12-13,Android,Partner
C004429,35,Female,Pune,2024-08-16,iOS,Partner
C004430,30,Female,Bangalore,2024-11-06,Web,Referral
C004431,45,Female,Ghaziabad,2025-03-20,Web,Organic
C004432,19,Female,Delhi,2025-11-08,iOS,Organic
C004433,49,Male,Patna,2025-05-05,Web,Organic
C004434,38,Male,Surat,2025-01-23,Web,Ads
C004435,29,Male,Mumbai,2025-07-08,Android,Referral
C004436,29,Male,Bhopal,2024-08-26,Web,Ads
C004437,18,Male,Visakhapatnam,2025-02-12,Android,Ads
C004438,23,Male,Bhopal,2024-10-27,Android,Organic
C004439,28,Female,Lucknow,2025-03-02,iOS,Organic
C004440,33,Male,Visakhapatnam,2025-09-21,Android,Ads
C004441,44,Male,Bangalore,2025-06-01,Android,Organic
C004442,52,Male,Patna,2024-07-19,iOS,Organic
C004443,34,Female,Vadodara,2024-12-22,Android,Ads
C004444,34,Male,Indore,2025-04-12,Web,Ads
C004445,27,Other,Delhi,2024-11-03,Android,Organic
C004446,18,Female,Kanpur,2025-08-13,Web,Referral
C004447,25,Female,Surat,2025-03-09,Android,Ads
C004448,29,Male,Visakhapatnam,2024-07-13,iOS,Organic
C004449,41,Female,Kolkata,2024-08-16,Android,Ads
C004450,37,Female,Vadodara,2025-11-02,iOS,Ads
C004451,34,Male,Nagpur,2024-12-09,Android,Organic
C004452,26,Male,Pune,2025-07-19,Android,Partner
C004453,18,Male,Surat,2024-10-03,Android,Ads
C004454,18,Other,Pune,2025-03-15,iOS,Ads
C004455,18,Male,Nagpur,2024-12-12,Web,Partner
C004456,29,Female,Nagpur,2025-11-27,Android,Partner
C004457,41,Male,Mumbai,2024-10-05,iOS,Organic
C004458,41,Female,Vadodara,2025-06-15,iOS,Referral
C004459,39,Female,Vadodara,2024-09-03,Android,Referral
C004460,26,Male,Thane,2024-09-03,Android,Organic
C004461,43,Male,Indore,2025-07-03,Android,Referral
C004462,22,Male,Bangalore,2024-12-08,Android,Organic
C004463,40,Male,Ghaziabad,2024-10-21,Android,Ads
C004464,18,Female,Hyderabad,2024-11-09,Android,Referral
C004465,20,Male,Pune,2025-11-15,Android,Ads
C004466,48,Female,Mumbai,2025-02-27,iOS,Partner
C004467,29,Male,Vadodara,2025-05-24,iOS,Referral
C004468,25,Male,Bangalore,2025-06-24,iOS,Partner
C004469,43,Female,Ghaziabad,2025-09-26,iOS,Organic
C004470,44,Female,Thane,2025-01-17,Android,Organic
C004471,27,Male,Nagpur,2024-07-25,Android,Referral
C004472,34,Female,Indore,2025-07-25,Android,Organic
C004473,33,Male,Pune,2025-07-05,iOS,Ads
C004474,18,Female,Mumbai,2024-11-18,Web,Referral
C004475,18,Male,Nagpur,2025-03-17,Android,Organic
C004476,41,Male,Hyderabad,2024-08-13,Android,Organic
C004477,23,Female,Kanpur,2025-11-12,iOS,Ads
C004478,37,Male,Pune,2025-09-25,iOS,Organic
C004479,34,Male,Delhi,2025-05-01,Android,Ads
C004480,44,Male,Visakhapatnam,2025-11-17,Android,Organic
C004481,18,Female,Mumbai,2025-01-14,Web,Organic
C004482,35,Female,Indore,2025-01-11,Android,Referral
C004483,31,Female,Mumbai,2025-06-25,iOS,Ads
C004484,24,Female,Bangalore,2025-05-31,Web,Ads
C004485,24,Female,Surat,2025-10-26,Web,Organic
C004486,34,Male,Pune,2025-04-11,Android,Ads
C004487,38,Male,Jaipur,2024-12-15,Android,Partner
C004488,32,Female,Bangalore,2024-09-12,Android,Ads
C004489,32,Male,Mumbai,2024-12-09,iOS,Ads
C004490,27,Male,Vadodara,2025-10-07,iOS,Organic
C004491,27,Female,Delhi,2025-05-02,Web,Ads
C004492,24,Female,Chennai,2025-03-30,Android,Partner
C004493,26,Male,Visakhapatnam,2025-07-14,iOS,Referral
C004494,37,Male,Vadodara,2025-10-11,Android,Ads
C004495,39,Female,Chennai,2024-07-04,Android,Partner
C004496,19,Female,Indore,2025-07-27,Android,Organic
C004497,23,Male,Lucknow,2025-01-09,Android,Referral
C004498,24,Male,Pune,2024-07-23,iOS,Organic
C004499,31,Other,Ahmedabad,2025-07-11,Android,Ads
C004500,18,Male,Ahmedabad,2025-03-05,Android,Organic
C004501,23,Female,Pune,2025-05-28,Android,Partner
C004502,18,Male,Nagpur,2024-09-06,Android,Referral
C004503,36,Male,Indore,2025-08-04,Android,Organic
C004504,31,Male,Vadodara,2025-01-14,Web,Ads
C004505,27,Female,Surat,2025-11-25,Web,Referral
C004506,21,Female,Delhi,2024-12-08,Android,Organic
C004507,27,Male,Visakhapatnam,2025-04-19,iOS,Organic
C004508,26,Female,Kolkata,2025-05-30,Android,Ads
C004509,48,Male,Jaipur,2025-08-27,Android,Organic
C004510,41,Female,Vadodara,2025-05-29,iOS,Ads
C004511,25,Male,Chennai,2024-10-25,Android,Ads
C004512,33,Female,Jaipur,2024-10-10,Android,Ads
C004513,41,Male,Pune,2024-09-10,Android,Ads
C004514,25,Female,Hyderabad,2024-08-17,Android,Partner
C004515,18,Female,Patna,2024-11-13,Android,Referral
C004516,18,Male,Patna,2025-01-02,Android,Ads
C004517,44,Male,Ghaziabad,2024-08-05,Android,Ads
C004518,30,Male,Visakhapatnam,2025-01-26,iOS,Organic
C004519,34,Female,Hyderabad,2024-10-21,Android,Organic
C004520,26,Male,Bhopal,2025-11-13,Android,Referral
C004521,19,Female,Chennai,2025-01-16,Android,Ads
C004522,21,Female,Jaipur,2024-10-13,Web,Organic
C004523,18,Male,Delhi,2024-08-05,Android,Partner
C004524,40,Male,Delhi,2025-08-05,Web,Ads
C004525,46,Female,Hyderabad,2025-11-17,Android,Partner
C004526,32,Female,Ghaziabad,2025-03-23,Web,Partner
C004527,18,Female,Ghaziabad,2024-08-23,Android,Organic
C004528,36,Male,Visakhapatnam,2025-07-14,Android,Partner
C004529,44,Male,Ghaziabad,2025-02-15,Android,Organic
C004530,41,Female,Vadodara,2024-09-14,iOS,Partner
C004531,31,Female,Bangalore,2024-07-17,iOS,Ads
C004532,29,Female,Chennai,2025-02-02,Android,Referral
C004533,31,Male,Lucknow,2025-11-19,Android,Referral
C004534,44,Male,Kolkata,2024-09-23,iOS,Ads
C004535,39,Male,Bangalore,2025-10-26,Web,Ads
C004536,28,Female,Visakhapatnam,2024-09-04,Web,Partner
C004537,27,Male,Lucknow,2025-07-08,iOS,Partner
C004538,27,Female,Kanpur,2025-09-02,Android,Referral
C004539,21,Female,Mumbai,2025-07-16,Android,Referral
C004540,45,Male,Patna,2024-09-01,iOS,Organic
C004541,24,Male,Vadodara,2025-04-02,iOS,Referral
C004542,36,Female,Ghaziabad,2024-08-14,Web,Ads
C004543,25,Male,Hyderabad,2024-09-14,iOS,Referral
C004544,27,Male,Thane,2025-05-11,Web,Referral
C004545,30,Male,Jaipur,2024-09-21,iOS,Organic
C004546,37,Female,Kolkata,2025-02-10,iOS,Organic
C004547,29,Other,Kanpur,2024-10-11,iOS,Organic
C004548,20,Female,Patna,2024-10-15,Android,Ads
C004549,32,Female,Thane,2025-02-25,iOS,Organic
C004550,24,Female,Vadodara,2025-08-02,Web,Ads
C004551,47,Female,Jaipur,2025-01-14,Android,Organic
C004552,29,Other,Nagpur,2025-01-17,iOS,Ads
C004553,25,Male,Bhopal,2025-03-15,Android,Organic
C004554,51,Male,Nagpur,2025-01-03,iOS,Ads
C004555,39,Female,Mumbai,2025-09-02,iOS,Organic
C004556,23,Female,Patna,2024-10-20,Web,Referral
C004557,24,Male,Bangalore,2025-07-05,iOS,Organic
C004558,36,Other,Visakhapatnam,2025-10-16,Android,Organic
C004559,32,Male,Chennai,2025-09-14,Android,Partner
C004560,40,Male,Kolkata,2024-10-18,iOS,Organic
C004561,25,Female,Visakhapatnam,2024-12-21,Android,Referral
C004562,39,Male,Visakhapatnam,2025-01-04,iOS,Partner
C004563,18,Female,Mumbai,2025-08-19,Android,Ads
C004564,30,Male,Pune,2025-06-14,Web,Ads
C004565,25,Male,Bhopal,2024-12-12,Android,Ads
C004566,27,Female,Chennai,2025-09-30,Web,Ads
C004567,30,Female,Bhopal,2025-06-29,iOS,Ads
C004568,43,Male,Hyderabad,2025-05-22,Android,Organic
C004569,20,Other,Surat,2025-06-01,iOS,Ads
C004570,18,Female,Indore,2025-07-19,Web,Referral
C004571,21,Male,Nagpur,2025-08-30,iOS,Organic
C004572,42,Male,Ahmedabad,2025-09-17,Android,Referral
C004573,18,Female,Ghaziabad,2025-05-31,Web,Referral
C004574,26,Female,Thane,2025-03-07,Android,Organic
C004575,40,Male,Patna,2025-02-08,Android,Organic
C004576,31,Male,Pune,2025-07-23,iOS,Ads
C004577,43,Male,Vadodara,2025-03-21,Android,Referral
C004578,18,Male,Jaipur,2025-07-07,Android,Organic
C004579,28,Female,Surat,2025-10-10,iOS,Referral
C004580,45,Female,Lucknow,2025-10-05,iOS,Referral
C004581,20,Male,Indore,2025-08-14,Android,Referral
C004582,42,Female,Bhopal,2024-07-04,iOS,Organic
C004583,29,Female,Ahmedabad,2024-08-08,iOS,Ads
C004584,36,Female,Mumbai,2025-04-21,iOS,Organic
C004585,44,Female,Kanpur,2024-07-20,iOS,Organic
C004586,36,Female,Bangalore,2024-11-19,Android,Organic
C004587,26,Female,Delhi,2025-05-09,iOS,Referral
C004588,37,Male,Bhopal,2024-07-10,iOS,Partner
C004589,25,Female,Hyderabad,2025-05-07,iOS,Organic
C004590,34,Female,Delhi,2025-02-16,Android,Ads
C004591,19,Male,Kanpur,2025-02-08,Android,Organic
C004592,32,Male,Visakhapatnam,2025-05-22,Android,Referral
C004593,43,Male,Ghaziabad,2024-07-26,iOS,Ads
C004594,29,Female,Lucknow,2025-04-12,Android,Ads
C004595,42,Female,Ghaziabad,2024-12-09,Android,Ads
C004596,60,Female,Ahmedabad,2024-10-08,iOS,Referral
C004597,31,Male,Patna,2024-08-11,iOS,Organic
C004598,38,Female,Patna,2025-10-18,Android,Ads
C004599,36,Male,Patna,2025-07-03,Web,Ads
C004600,34,Female,Delhi,2024-12-10,Android,Organic
C004601,39,Male,Kanpur,2024-11-22,Android,Organic
C004602,29,Other,Lucknow,2025-04-01,iOS,Partner
C004603,25,Female,Ahmedabad,2025-07-14,Android,Partner
C004604,18,Female,Vadodara,2025-03-16,Web,Organic
C004605,28,Female,Lucknow,2025-02-27,Android,Referral
C004606,41,Female,Surat,2025-03-23,Android,Ads
C004607,22,Male,Indore,2025-05-07,iOS,Partner
C004608,34,Female,Thane,2024-10-06,iOS,Partner
C004609,30,Female,Lucknow,2025-08-17,Web,Ads
C004610,25,Male,Hyderabad,2025-02-11,Android,Organic
C004611,18,Female,Pune,2024-09-21,Android,Ads
C004612,45,Other,Surat,2025-06-01,Android,Referral
C004613,37,Female,Bangalore,2025-11-10,iOS,Partner
C004614,58,Female,Chennai,2024-12-28,iOS,Ads
C004615,42,Female,Delhi,2025-11-15,Web,Referral
C004616,45,Female,Kanpur,2024-10-09,iOS,Referral
C004617,18,Female,Chennai,2025-05-07,Web,Organic
C004618,18,Other,Pune,2024-08-11,Web,Ads
C004619,32,Female,Hyderabad,2025-07-29,Android,Organic
C004620,20,Male,Surat,2024-09-22,Android,Referral
C004621,25,Male,Jaipur,2024-08-30,Android,Ads
C004622,57,Male,Hyderabad,2025-06-11,Android,Partner
C004623,43,Female,Jaipur,2025-06-25,Android,Partner
C004624,22,Female,Kanpur,2025-09-21,Android,Organic
C004625,18,Female,Bhopal,2025-09-03,Android,Organic
C004626,21,Female,Mumbai,2024-11-04,Android,Referral
C004627,26,Male,Ahmedabad,2025-02-21,Android,Referral
C004628,28,Male,Mumbai,2024-07-15,Android,Referral
C004629,19,Female,Ghaziabad,2025-07-30,Android,Organic
C004630,43,Male,Vadodara,2024-08-28,Android,Referral
C004631,24,Male,Hyderabad,2025-05-12,Android,Ads
C004632,38,Female,Indore,2024-08-15,iOS,Organic
C004633,32,Male,Indore,2025-05-26,Android,Organic
C004634,41,Other,Jaipur,2024-12-04,Web,Partner
C004635,29,Male,Jaipur,2025-06-03,iOS,Ads
C004636,22,Female,Visakhapatnam,2025-11-30,Android,Partner
C004637,26,Male,Thane,2025-02-15,Android,Referral
C004638,26,Male,Lucknow,2024-12-07,Android,Organic
C004639,52,Female,Visakhapatnam,2024-08-24,Android,Ads
C004640,32,Female,Jaipur,2025-08-10,iOS,Organic
C004641,32,Female,Hyderabad,2025-10-03,Web,Ads
C004642,40,Male,Indore,2024-10-04,Web,Ads
C004643,31,Male,Bangalore,2025-02-16,iOS,Ads
C004644,43,Female,Kanpur,2025-09-19,Android,Ads
C004645,28,Male,Mumbai,2025-04-26,Android,Organic
C004646,27,Male,Mumbai,2025-08-11,iOS,Organic
C004647,22,Female,Nagpur,2024-12-02,iOS,Ads
C004648,50,Male,Indore,2024-11-16,Android,Partner
C004649,31,Male,Bhopal,2025-06-13,Web,Ads
C004650,20,Male,Pune,2024-09-26,Android,Referral
C004651,33,Other,Lucknow,2025-11-03,Android,Organic
C004652,25,Male,Thane,2024-08-23,Web,Ads
C004653,28,Female,Ahmedabad,2025-08-16,Web,Ads
C004654,35,Male,Surat,2025-03-29,iOS,Referral
C004655,47,Female,Indore,2024-09-29,Android,Ads
C004656,33,Male,Nagpur,2025-08-16,Android,Ads
C004657,24,Female,Nagpur,2025-11-29,Android,Referral
C004658,26,Female,Jaipur,2025-09-21,iOS,Organic
C004659,38,Female,Visakhapatnam,2024-11-14,Android,Organic
C004660,18,Female,Patna,2024-11-19,iOS,Organic
C004661,21,Female,Vadodara,2025-11-08,Android,Organic
C004662,34,Male,Nagpur,2025-01-22,Android,Partner
C004663,18,Female,Kanpur,2025-11-15,iOS,Ads
C004664,28,Female,Ghaziabad,2025-08-12,Web,Ads
C004665,27,Female,Ghaziabad,2025-01-20,Android,Partner
C004666,40,Male,Ahmedabad,2025-03-13,iOS,Partner
C004667,29,Female,Surat,2025-03-09,Android,Ads
C004668,43,Male,Pune,2024-09-15,iOS,Partner
C004669,32,Female,Mumbai,2025-04-02,Web,Organic
C004670,49,Male,Lucknow,2025-09-17,Android,Partner
C004671,18,Male,Thane,2025-05-31,Android,Organic
C004672,48,Female,Hyderabad,2024-10-03,Android,Ads
C004673,27,Female,Mumbai,2024-10-27,Android,Organic
C004674,46,Female,Surat,2025-08-31,iOS,Partner
C004675,43,Female,Chennai,2025-09-10,Android,Organic
C004676,18,Female,Vadodara,2025-07-13,Android,Ads
C004677,36,Female,Vadodara,2025-06-25,iOS,Ads
C004678,41,Female,Hyderabad,2025-01-15,iOS,Ads
C004679,45,Female,Delhi,2025-05-28,Android,Referral
C004680,20,Male,Pune,2025-06-21,iOS,Referral
C004681,37,Male,Nagpur,2024-07-28,iOS,Referral
C004682,33,Female,Ghaziabad,2025-05-12,Android,Organic
C004683,36,Female,Kanpur,2024-12-24,iOS,Ads
C004684,41,Male,Delhi,2025-06-27,iOS,Ads
C004685,43,Male,Jaipur,2025-09-29,Android,Partner
C004686,25,Female,Bhopal,2024-11-30,iOS,Ads
C004687,34,Male,Ahmedabad,2025-09-28,iOS,Organic
C004688,32,Female,Patna,2024-08-18,iOS,Ads
C004689,29,Female,Hyderabad,2025-02-28,iOS,Ads
C004690,30,Male,Surat,2025-01-24,iOS,Organic
C004691,33,Female,Visakhapatnam,2025-07-21,iOS,Referral
C004692,25,Female,Ahmedabad,2024-12-10,iOS,Organic
C004693,40,Female,Vadodara,2024-09-29,Android,Ads
C004694,44,Male,Ahmedabad,2024-10-27,Android,Ads
C004695,23,Male,Kolkata,2024-08-28,Android,Organic
C004696,45,Female,Delhi,2025-03-09,Android,Partner
C004697,23,Male,Thane,2024-12-02,Android,Organic
C004698,40,Male,Mumbai,2025-04-24,Android,Organic
C004699,45,Male,Kolkata,2024-07-18,Web,Partner
C004700,31,Male,Vadodara,2025-06-20,Web,Organic
C004701,23,Male,Hyderabad,2024-10-25,iOS,Organic
C004702,26,Male,Nagpur,2025-05-12,Web,Organic
C004703,35,Female,Thane,2025-10-07,Web,Ads
C004704,51,Female,Jaipur,2025-10-29,Web,Ads
C004705,18,Male,Bangalore,2024-07-27,Android,Ads
C004706,33,Female,Delhi,2025-06-08,Android,Organic
C004707,31,Male,Bhopal,2025-02-03,Android,Organic
C004708,27,Female,Patna,2025-02-05,Android,Ads
C004709,31,Male,Patna,2025-01-28,iOS,Organic
C004710,26,Male,Kolkata,2025-03-25,Android,Ads
C004711,44,Female,Patna,2025-11-10,Android,Ads
C004712,45,Male,Surat,2024-11-25,Android,Partner
C004713,32,Female,Pune,2024-07-22,Android,Organic
C004714,30,Male,Indore,2025-07-24,iOS,Ads
C004715,27,Male,Patna,2024-08-17,iOS,Ads
C004716,32,Female,Pune,2025-03-22,Android,Referral
C004717,50,Female,Lucknow,2024-12-25,iOS,Partner
C004718,30,Male,Ahmedabad,2024-09-03,iOS,Partner
C004719,23,Male,Indore,2025-04-20,iOS,Ads
C004720,28,Male,Patna,2025-01-25,Android,Organic
C004721,39,Female,Chennai,2025-04-07,Android,Ads
C004722,24,Female,Indore,2024-08-27,Android,Organic
C004723,31,Male,Lucknow,2025-10-23,iOS,Referral
C004724,36,Female,Thane,2024-07-12,Android,Organic
C004725,25,Male,Kolkata,2024-09-10,Android,Referral
C004726,18,Male,Jaipur,2025-08-05,Android,Partner
C004727,21,Male,Lucknow,2025-04-07,iOS,Organic
C004728,23,Female,Visakhapatnam,2025-07-07,iOS,Referral
C004729,29,Male,Mumbai,2024-10-22,Android,Organic
C004730,32,Female,Indore,2024-07-23,iOS,Organic
C004731,40,Female,Hyderabad,2025-04-29,Android,Organic
C004732,19,Male,Delhi,2025-08-03,Android,Organic
C004733,38,Male,Bangalore,2025-02-25,Android,Organic
C004734,28,Male,Pune,2025-07-28,Android,Ads
C004735,18,Female,Indore,2024-10-13,Web,Referral
C004736,32,Female,Kanpur,2025-05-23,iOS,Organic
C004737,45,Male,Vadodara,2025-11-12,iOS,Partner
C004738,40,Male,Patna,2024-10-02,Android,Referral
C004739,31,Male,Thane,2025-01-10,Android,Referral
C004740,43,Male,Mumbai,2025-01-23,Android,Ads
C004741,33,Female,Bangalore,2025-11-28,iOS,Organic
C004742,41,Male,Thane,2025-10-15,Android,Referral
C004743,18,Male,Hyderabad,2024-07-26,Android,Partner
C004744,19,Female,Thane,2024-08-13,iOS,Organic
C004745,39,Male,Lucknow,2025-03-14,Web,Referral
C004746,47,Female,Kolkata,2025-05-12,Android,Organic
C004747,36,Male,Nagpur,2025-06-10,Android,Referral
C004748,27,Female,Pune,2025-11-17,Android,Organic
C004749,23,Male,Mumbai,2025-08-10,iOS,Ads
C004750,28,Female,Surat,2024-12-11,Android,Ads
C004751,44,Male,Indore,2024-07-22,iOS,Organic
C004752,28,Female,Kolkata,2025-06-24,iOS,Organic
C004753,42,Male,Chennai,2025-06-29,Android,Partner
C004754,38,Female,Vadodara,2025-07-02,Android,Ads
C004755,49,Male,Vadodara,2025-05-09,Android,Ads
C004756,34,Female,Nagpur,2025-03-02,Android,Ads
C004757,31,Female,Pune,2025-11-29,Android,Partner
C004758,42,Female,Ahmedabad,2025-04-12,Android,Organic
C004759,22,Female,Indore,2024-09-05,iOS,Partner
C004760,27,Male,Vadodara,2025-03-24,Android,Organic
C004761,18,Male,Vadodara,2025-08-04,iOS,Organic
C004762,19,Female,Kanpur,2024-08-03,Android,Referral
C004763,51,Male,Jaipur,2025-04-16,iOS,Partner
C004764,38,Male,Indore,2025-02-19,iOS,Organic
C004765,18,Male,Kolkata,2024-12-06,iOS,Ads
C004766,43,Male,Thane,2025-06-18,Android,Ads
C004767,24,Female,Nagpur,2025-08-10,iOS,Organic
C004768,38,Female,Pune,2024-11-21,iOS,Partner
C004769,38,Female,Surat,2024-10-01,Android,Ads
C004770,48,Male,Lucknow,2025-07-30,iOS,Referral
C004771,26,Female,Mumbai,2025-02-21,iOS,Ads
C004772,24,Female,Pune,2025-09-04,Android,Ads
C004773,18,Female,Patna,2025-03-07,Android,Ads
C004774,30,Female,Bangalore,2024-12-07,iOS,Ads
C004775,39,Female,Jaipur,2025-09-13,Android,Referral
C004776,40,Male,Chennai,2025-05-19,Android,Organic
C004777,44,Male,Nagpur,2025-06-06,Android,Ads
C004778,34,Male,Bhopal,2025-10-06,Android,Partner
C004779,37,Female,Bhopal,2024-11-15,Android,Referral
C004780,32,Female,Kanpur,2025-01-31,Android,Organic
C004781,39,Female,Patna,2024-11-22,Android,Partner
C004782,22,Female,Surat,2025-01-27,iOS,Ads
C004783,18,Female,Visakhapatnam,2024-11-22,Android,Referral
C004784,23,Female,Pune,2025-05-16,Android,Organic
C004785,34,Female,Thane,2024-11-19,Android,Ads
C004786,18,Male,Kolkata,2025-09-17,Android,Referral
C004787,25,Male,Kolkata,2024-11-29,Android,Organic
C004788,25,Male,Patna,2024-12-12,Android,Organic
C004789,39,Male,Vadodara,2025-05-25,iOS,Ads
C004790,38,Female,Ghaziabad,2024-09-11,Android,Organic
C004791,32,Male,Vadodara,2024-11-02,Android,Referral
C004792,36,Female,Delhi,2025-01-08,iOS,Organic
C004793,36,Male,Bangalore,2025-05-25,Android,Organic
C004794,28,Male,Indore,2024-11-30,iOS,Partner
C004795,26,Female,Hyderabad,2024-08-03,iOS,Ads
C004796,47,Female,Visakhapatnam,2025-05-26,Android,Organic
C004797,18,Male,Kolkata,2025-08-31,Web,Ads
C004798,24,Female,Vadodara,2025-08-29,Web,Organic
C004799,29,Male,Jaipur,2025-05-10,Android,Organic
C004800,37,Female,Hyderabad,2025-09-30,Web,Ads
C004801,43,Female,Pune,2025-04-10,iOS,Referral
C004802,50,Male,Hyderabad,2024-12-06,Web,Partner
C004803,31,Female,Surat,2025-01-12,iOS,Referral
C004804,31,Female,Delhi,2024-10-21,iOS,Partner
C004805,35,Female,Lucknow,2024-11-15,Android,Partner
C004806,26,Female,Kolkata,2025-01-09,Android,Referral
C004807,20,Male,Ahmedabad,2024-07-30,Android,Partner
C004808,31,Female,Thane,2025-04-03,Android,Referral
C004809,39,Female,Nagpur,2025-02-25,Web,Organic
C004810,29,Female,Delhi,2025-02-26,Android,Organic
C004811,36,Male,Ghaziabad,2025-02-25,iOS,Organic
C004812,18,Female,Mumbai,2024-07-30,Android,Partner
C004813,32,Female,Thane,2025-07-06,Android,Referral
C004814,27,Female,Pune,2024-09-23,Android,Referral
C004815,19,Male,Patna,2025-11-04,Android,Organic
C004816,38,Male,Lucknow,2024-11-18,Web,Ads
C004817,50,Male,Thane,2025-11-30,Android,Organic
C004818,41,Male,Chennai,2025-10-27,Android,Partner
C004819,42,Female,Surat,2025-07-21,Android,Partner
C004820,39,Female,Ahmedabad,2025-01-08,Android,Referral
