customer_id,churn_probability,segment_id,recommended_action
C004050,7.718097289997039e-07,0,Offer loyalty reward + Exclusive content access
C004051,0.9999192213500571,1,Send re-engagement push notification + Personalized content
C004052,0.00017211534362559125,0,Offer loyalty reward + Exclusive content access
C004053,1.4451192445757066e-05,0,Offer loyalty reward + Exclusive content access
C004054,0.999908755719494,1,Offer premium discount (20%) + Schedule retention call
C004055,0.000249639505114817,0,Offer loyalty reward + Exclusive content access
C004056,6.0276579274283716e-05,0,Offer loyalty reward + Exclusive content access
C004057,4.768274260597371e-05,0,Offer loyalty reward + Exclusive content access
C004058,0.0018577611986386664,0,Offer loyalty reward + Exclusive content access
C004059,9.939197686911885e-06,2,Offer loyalty reward + Exclusive content access
C004060,0.00018929775342757966,0,Offer loyalty reward + Exclusive content access
C004061,0.9998858166919895,1,Send re-engagement push notification + Personalized content
C004062,8.426164128317456e-08,0,Offer loyalty reward + Exclusive content access
C004063,0.0014005624366637674,0,Offer loyalty reward + Exclusive content access
C004064,1.2857575343286799e-06,0,Offer loyalty reward + Exclusive content access
C004065,7.161108933011648e-05,0,Offer loyalty reward + Exclusive content access
C004066,2.9930496646662198e-05,0,Offer loyalty reward + Exclusive content access
C004067,0.9999506189708112,1,Send re-engagement push notification + Personalized content
C004068,4.9109959030900545e-05,0,Offer loyalty reward + Exclusive content access
C004069,0.0006549875192913136,0,Offer loyalty reward + Exclusive content access
C004070,1.5242196928763362e-05,0,Offer loyalty reward + Exclusive content access
C004071,0.000211517097177948,0,Offer loyalty reward + Exclusive content access
C004072,1.7979053077122264e-06,0,Offer loyalty reward + Exclusive content access
C004073,5.125024379455081e-05,0,Offer loyalty reward + Exclusive content access
C004074,1.0096147140493047e-05,0,Offer loyalty reward + Exclusive content access
C004075,8.862314131115254e-06,0,Offer loyalty reward + Exclusive content access
C004076,0.0001897259091020809,0,Offer loyalty reward + Exclusive content access
C004077,3.681609168748071e-06,0,Offer loyalty reward + Exclusive content access
C004078,0.00013508695914312603,0,Offer loyalty reward + Exclusive content access
C004079,1.7209112446857395e-05,0,Offer loyalty reward + Exclusive content access
C004080,6.0713320435247675e-06,0,Offer loyalty reward + Exclusive content access
C004081,1.1323619645611e-05,0,Offer loyalty reward + Exclusive content access
C004082,2.0017751937325143e-06,0,Offer loyalty reward + Exclusive content access
C004083,0.0006235372308798376,0,Offer loyalty reward + Exclusive content access
C004084,0.0006697795417997908,0,Offer loyalty reward + Exclusive content access
C004085,1.7112455291031193e-05,0,Offer loyalty reward + Exclusive content access
C004086,8.739499331487666e-05,0,Offer loyalty reward + Exclusive content access
C004087,0.0001651533892773337,0,Offer loyalty reward + Exclusive content access
C004088,0.0006678289564096786,2,Offer loyalty reward + Exclusive content access
C004089,5.6721652452761485e-06,0,Offer loyalty reward + Exclusive content access
C004090,4.4021295305124786e-05,0,Offer loyalty reward + Exclusive content access
C004091,0.00013298558032658693,0,Offer loyalty reward + Exclusive content access
C004092,3.7333968568503336e-06,0,Offer loyalty reward + Exclusive content access
C004093,1.2632964088254495e-05,0,Offer loyalty reward + Exclusive content access
C004094,1.4407345272767538e-06,0,Offer loyalty reward + Exclusive content access
C004095,4.5370169886296485e-05,3,Offer loyalty reward + Exclusive content access
C004096,0.9999161373195847,1,Offer premium discount (20%) + Schedule retention call
C004097,0.00011243752249495536,0,Offer loyalty reward + Exclusive content access
C004098,0.9999498167908288,1,Send re-engagement push notification + Personalized content
C004099,2.462985615631249e-06,0,Offer loyalty reward + Exclusive content access
C004100,0.000297394041262343,3,Offer loyalty reward + Exclusive content access
C004101,0.00019377263359034863,0,Offer loyalty reward + Exclusive content access
C004102,0.9999464490030343,1,Send re-engagement push notification + Personalized content
C004103,7.782282217727312e-05,0,Offer loyalty reward + Exclusive content access
C004104,4.3173452181171536e-05,0,Offer loyalty reward + Exclusive content access
C004105,5.664231112489648e-05,0,Offer loyalty reward + Exclusive content access
C004106,8.14138726861117e-05,2,Offer loyalty reward + Exclusive content access
C004107,0.9999387481082498,1,Send re-engagement push notification + Personalized content
C004108,0.00023510300361528582,2,Offer loyalty reward + Exclusive content access
C004109,0.9998911241852871,1,Send re-engagement push notification + Personalized content
C004110,0.0006748514455048728,0,Offer loyalty reward + Exclusive content access
C004111,8.198422354866072e-08,0,Offer loyalty reward + Exclusive content access
C004112,3.1685903139011174e-05,0,Offer loyalty reward + Exclusive content access
C004113,0.0013176930043348417,2,Offer loyalty reward + Exclusive content access
C004114,7.234794033602822e-05,0,Offer loyalty reward + Exclusive content access
C004115,0.010254292053921867,0,Offer loyalty reward + Exclusive content access
C004116,1.7775134015673604e-05,0,Offer loyalty reward + Exclusive content access
C004117,0.00014678484215662125,0,Offer loyalty reward + Exclusive content access
C004118,1.8789518998587663e-05,3,Offer loyalty reward + Exclusive content access
C004119,2.8299598251163704e-05,0,Offer loyalty reward + Exclusive content access
C004120,0.004684214280857625,0,Offer loyalty reward + Exclusive content access
C004121,3.033663968902151e-06,0,Offer loyalty reward + Exclusive content access
C004122,0.9997591647841126,1,No specific action - Continue standard engagement
C004123,0.00687319309214044,2,Offer loyalty reward + Exclusive content access
C004124,0.0019365845934316605,0,Offer loyalty reward + Exclusive content access
C004125,7.6529256419058e-06,2,Offer loyalty reward + Exclusive content access
C004126,0.00022550679768228293,2,Offer loyalty reward + Exclusive content access
C004127,0.0006385474564959481,0,Offer loyalty reward + Exclusive content access
C004128,0.0008328788742713504,2,Offer loyalty reward + Exclusive content access
C004129,4.629331261939464e-07,0,Offer loyalty reward + Exclusive content access
C004130,9.490471378752208e-06,2,Offer loyalty reward + Exclusive content access
C004131,9.652408478733405e-05,0,Offer loyalty reward + Exclusive content access
C004132,3.449105662302026e-05,0,Offer loyalty reward + Exclusive content access
C004133,0.9976756802241524,2,Offer premium discount (20%) + Schedule retention call
C004134,0.999878689985899,1,Offer premium discount (20%) + Schedule retention call
C004135,1.5278026634885288e-05,0,Offer loyalty reward + Exclusive content access
C004136,0.9998592365789557,1,Send re-engagement push notification + Personalized content
C004137,0.9999303445156195,1,Send re-engagement push notification + Personalized content
C004138,0.001027261452227607,2,Offer loyalty reward + Exclusive content access
C004139,0.0006756246257603387,0,Offer loyalty reward + Exclusive content access
C004140,3.33896679639792e-05,2,Offer loyalty reward + Exclusive content access
C004141,4.9390245766251933e-05,0,Offer loyalty reward + Exclusive content access
C004142,1.663602629865725e-05,0,Offer loyalty reward + Exclusive content access
C004143,4.6349082302265344e-05,0,Offer loyalty reward + Exclusive content access
C004144,3.434802754279964e-05,0,Offer loyalty reward + Exclusive content access
C004145,9.196632571963139e-07,0,Offer loyalty reward + Exclusive content access
C004146,2.563927604210218e-05,0,Offer loyalty reward + Exclusive content access
C004147,0.0007552785738395704,0,Offer loyalty reward + Exclusive content access
C004148,9.151378178505077e-06,0,Offer loyalty reward + Exclusive content access
C004149,2.6759534212833606e-05,2,Offer loyalty reward + Exclusive content access
C004150,1.0178382962261468e-05,0,Offer loyalty reward + Exclusive content access
C004151,0.0001519182448542395,0,Offer loyalty reward + Exclusive content access
C004152,0.999939720929239,1,Send re-engagement push notification + Personalized content
C004153,2.607445148263872e-07,0,Offer loyalty reward + Exclusive content access
C004154,8.162320170401685e-05,0,Offer loyalty reward + Exclusive content access
C004155,0.0003257439447185336,0,Offer loyalty reward + Exclusive content access
C004156,0.0004719322467478552,0,Offer loyalty reward + Exclusive content access
C004157,0.9999999758864843,1,Send re-engagement push notification + Personalized content
C004158,0.0031865794543168157,0,Offer loyalty reward + Exclusive content access
C004159,0.0013654154558761034,0,Offer loyalty reward + Exclusive content access
C004160,3.716900617605892e-05,2,Offer loyalty reward + Exclusive content access
C004161,2.7758800412407026e-05,0,Offer loyalty reward + Exclusive content access
C004162,0.9999989925688006,1,Send re-engagement push notification + Personalized content
C004163,0.999950189695778,1,Offer premium discount (20%) + Schedule retention call
C004164,8.59450580742529e-05,0,Offer loyalty reward + Exclusive content access
C004165,3.404251437762548e-05,0,Offer loyalty reward + Exclusive content access
C004166,0.9999422394707925,1,Offer premium discount (20%) + Schedule retention call
C004167,0.9999087334580488,1,Send re-engagement push notification + Personalized content
C004168,4.0182728270363247e-07,0,Offer loyalty reward + Exclusive content access
C004169,0.00026799449871202276,0,Offer loyalty reward + Exclusive content access
C004170,3.513937650134518e-05,0,Offer loyalty reward + Exclusive content access
C004171,0.9998985522291185,1,Send re-engagement push notification + Personalized content
C004172,5.633661399733123e-06,2,Offer loyalty reward + Exclusive content access
C004173,0.0011538773679300417,3,Offer loyalty reward + Exclusive content access
C004174,0.0010563771356650086,0,Offer loyalty reward + Exclusive content access
C004175,6.590962038984951e-05,3,Offer loyalty reward + Exclusive content access
C004176,0.0008797212563137403,2,Offer loyalty reward + Exclusive content access
C004177,6.060248233099114e-05,0,Offer loyalty reward + Exclusive content access
C004178,0.00031619246236189527,0,Offer loyalty reward + Exclusive content access
C004179,5.6113727469166276e-05,0,Offer loyalty reward + Exclusive content access
C004180,0.0007877467160069686,0,Offer loyalty reward + Exclusive content access
C004181,0.0020160180167873797,0,Offer loyalty reward + Exclusive content access
C004182,8.732938144027019e-07,0,Offer loyalty reward + Exclusive content access
C004183,4.2532199216494475e-05,0,Offer loyalty reward + Exclusive content access
C004184,0.9998724352418865,1,Offer premium discount (20%) + Schedule retention call
C004185,0.9999551161598814,1,Offer premium discount (20%) + Schedule retention call
C004186,5.104490149992252e-07,0,Offer loyalty reward + Exclusive content access
C004187,4.824923742212809e-06,0,Offer loyalty reward + Exclusive content access
C004188,0.001702977282349734,0,Offer loyalty reward + Exclusive content access
C004189,0.9998660921001442,1,Offer premium discount (20%) + Schedule retention call
C004190,0.00026383466364810566,0,Offer loyalty reward + Exclusive content access
C004191,0.9999172999031193,1,Offer premium discount (20%) + Schedule retention call
C004192,6.507749631149986e-06,2,Offer loyalty reward + Exclusive content access
C004193,3.54236024794958e-05,0,Offer loyalty reward + Exclusive content access
C004194,4.6289342939907676e-05,0,Offer loyalty reward + Exclusive content access
